Phrase	NPQ	IDF	PMI	CMI
人心 	 2.575503556505154 	 0.4054651081081644 	 1.5893940546500218 	 -1000
会引起 	 2.5754680634484317 	 0.5108256237659907 	 3.332876392975715 	 -1000
的进展 	 2.5754680634484317 	 0.5108256237659907 	 3.0777998630582926 	 -1000
切尼 	 2.57534711397684 	 0.9162907318741551 	 4.495011264569482 	 -1000
西岸 	 2.57534711397684 	 0.7621400520468967 	 5.037113576840769 	 -1000
忘了 	 2.57534711397684 	 0.5108256237659907 	 4.463561821093146 	 -1000
旅馆 	 2.57534711397684 	 0.6931471805599453 	 5.866781500234337 	 -1000
鉴定 	 2.57534711397684 	 0.6931471805599453 	 5.832964346885784 	 -1000
这一次 	 2.5753003927633586 	 0.5679840376059393 	 3.186881863900332 	 -1000
不良 	 2.5751035664344433 	 0.5679840376059393 	 3.121510263439758 	 -1000
ind 	 2.575013653791856 	 1.0033021088637848 	 5.390750171475862 	 -1000
信号 	 2.5749440886554766 	 0.9162907318741551 	 4.644330072196664 	 -1000
承受 	 2.5749440886554766 	 0.5108256237659907 	 4.427033052632436 	 -1000
业绩 	 2.5749440886554766 	 0.9162907318741551 	 4.42488006068097 	 -1000
引起了 	 2.5749020738938504 	 0.5679840376059393 	 3.687526980727433 	 -1000
犹太人 	 2.5749020738938504 	 0.9162907318741551 	 5.035098938689608 	 -1000
黄埔区 	 2.5749020738938504 	 2.0149030205422647 	 6.4800250446388885 	 -1000
res 	 2.5749020738938504 	 1.0033021088637848 	 5.389478778555743 	 -1000
就已经 	 2.574671425709415 	 0.4567584024957149 	 3.4156003184152097 	 -1000
被指 	 2.5746164713496418 	 0.4567584024957149 	 3.5658168560129555 	 -1000
大概 	 2.5745410633341073 	 0.5108256237659907 	 4.645087716177837 	 -1000
越战 	 2.5745410633341073 	 1.0033021088637848 	 4.055602950836153 	 -1000
名称 	 2.5745410633341073 	 0.9162907318741551 	 4.077051361918104 	 -1000
领土 	 2.5745410633341073 	 0.7621400520468967 	 5.331060841527602 	 -1000
运气 	 2.5745410633341073 	 0.9162907318741551 	 4.5219305598865684 	 -1000
精力 	 2.5745410633341073 	 0.5679840376059393 	 4.28219981654474 	 -1000
，我们就 	 2.574526614179911 	 0.5108256237659907 	 3.6647483033798665 	 -1000
天主教 	 2.5743360843392673 	 1.0986122886681098 	 5.751782879988895 	 -1000
打破了 	 2.5743360843392673 	 0.7621400520468967 	 5.003617083174075 	 -1000
创办人 	 2.5743360843392673 	 0.9162907318741551 	 4.789976480656623 	 -1000
董事会 	 2.5743360843392673 	 1.0986122886681098 	 3.7490470439291395 	 -1000
幕后 	 2.574138038012739 	 0.5679840376059393 	 4.423280837105705 	 -1000
激动 	 2.574138038012739 	 0.5679840376059393 	 4.346950203552654 	 -1000
一直都 	 2.5739377654697626 	 0.5679840376059393 	 4.114283821199558 	 -1000
彼此的 	 2.5737700947846895 	 0.5108256237659907 	 3.1417237290419466 	 -1000
极大的 	 2.5737700947846895 	 0.5108256237659907 	 3.4200860695449253 	 -1000
70% 	 2.5737700947846895 	 0.7621400520468967 	 4.623822738211645 	 -1000
积极地 	 2.5737700947846895 	 0.9162907318741551 	 4.090728536585371 	 -1000
坚强 	 2.57373501269137 	 0.7621400520468967 	 5.418015137155699 	 -1000
妥协 	 2.57373501269137 	 0.8362480242006185 	 6.5181061916279175 	 -1000
让孩子 	 2.5736024240996156 	 1.0033021088637848 	 5.041466405930265 	 -1000
行政院长张俊雄 	 2.573515277619699 	 1.0986122886681098 	 6.426869874820057 	 -1000
所做的 	 2.5733760384765536 	 0.7621400520468967 	 3.8353595487516094 	 -1000
多边 	 2.5733319873700053 	 0.8362480242006185 	 3.9433528340697594 	 -1000
的款项 	 2.573204105230108 	 0.6931471805599453 	 3.396253594176827 	 -1000
2比2 	 2.573204105230108 	 1.0033021088637848 	 4.45588932223938 	 -1000
个团体 	 2.573204105230108 	 0.8362480242006185 	 3.7867150569006482 	 -1000
公司（ 	 2.573204105230108 	 0.4567584024957149 	 3.0042076660555512 	 -1000
强力 	 2.572928962048638 	 0.6931471805599453 	 3.1279650272313493 	 -1000
担忧 	 2.572928962048638 	 0.4054651081081644 	 7.561203452199808 	 -9.831736416246182
老虎 	 2.572928962048638 	 1.455287232606842 	 6.378125055155508 	 -1000
坠机 	 2.572928962048638 	 1.0033021088637848 	 5.178154687518432 	 -1000
线上 	 2.572925348667962 	 0.6931471805599453 	 3.1708129279111645 	 -1000
（18 	 2.572805786360599 	 0.6931471805599453 	 3.936471672654342 	 -1000
国内政 	 2.572638115675525 	 0.7621400520468967 	 3.5580971187237767 	 -1000
切尔西 	 2.572638115675525 	 1.2039728043259361 	 7.0389878330494495 	 -1000
ana 	 2.572638115675525 	 0.8362480242006185 	 3.96364660313026 	 -1000
的情形 	 2.5725753433085004 	 0.5679840376059393 	 3.3229223210912773 	 -1000
无数 	 2.572565591953589 	 0.6286086594223741 	 3.0677923769280846 	 -1000
新疆 	 2.5725259367272693 	 1.6094379124341003 	 5.570362571531261 	 -1000
十几 	 2.5725259367272693 	 0.7621400520468967 	 4.903976425852415 	 -1000
击退 	 2.5725259367272693 	 0.7621400520468967 	 5.626754408101014 	 -1000
制服 	 2.5725259367272693 	 0.7621400520468967 	 3.76153983142207 	 -1000
挑选 	 2.5725259367272693 	 0.6931471805599453 	 3.864180958996612 	 -1000
收取 	 2.5725259367272693 	 0.9162907318741551 	 3.981178060344504 	 -1000
这笔 	 2.5723190039955743 	 0.6931471805599453 	 3.7622460088038934 	 -1000
几百 	 2.5722443321378994 	 0.6931471805599453 	 5.287842422157118 	 -1000
在本月1 	 2.572169652488937 	 0.6286086594223741 	 4.160883648479012 	 -1000
租 	 2.572158272922651 	 0.4054651081081644 	 1000 	 -5.412913211475494
债 	 2.572158272922651 	 0.4054651081081644 	 1000 	 -4.678178652808396
：＊ 	 2.5721229114059008 	 0.5679840376059393 	 4.724351440294395 	 -1000
高庭 	 2.5721229114059008 	 0.9162907318741551 	 3.9273675582751113 	 -1000
遇上 	 2.5721229114059008 	 0.7621400520468967 	 3.827859522654072 	 -1000
利息 	 2.5721229114059008 	 1.0986122886681098 	 3.760900321645298 	 -1000
应变 	 2.5721229114059008 	 0.6931471805599453 	 3.924943194176748 	 -1000
增添 	 2.5721229114059008 	 0.3566749439387324 	 6.931649820301283 	 -7.4159524513944355
响应 	 2.5721229114059008 	 0.6931471805599453 	 3.8491278256210126 	 -1000
ew 	 2.5721229114059008 	 0.5679840376059393 	 4.453561168861449 	 -1000
降陆 	 2.5721229114059008 	 1.455287232606842 	 6.374774957524782 	 -1000
热爱 	 2.5721229114059008 	 0.7621400520468967 	 5.8622972292771856 	 -1000
买下 	 2.5721229114059008 	 0.9162907318741551 	 4.007794858799881 	 -1000
两人在 	 2.572072126120948 	 0.6931471805599453 	 3.1216107995972107 	 -1000
ian 	 2.572072126120948 	 0.4567584024957149 	 4.671458457094452 	 -1000
5％ 	 2.5718392796867433 	 1.0986122886681098 	 5.119222616596666 	 -1000
更快 	 2.5717944351720154 	 0.5679840376059393 	 4.454664991294522 	 -1000
条文 	 2.5717198860845314 	 0.7621400520468967 	 3.8752364288780026 	 -1000
令我 	 2.5717198860845314 	 0.4567584024957149 	 3.1947543073428597 	 -1000
说，由于 	 2.5716247353078505 	 0.1823215567939546 	 4.005675729716386 	 -1000
访问了 	 2.571506136566365 	 0.5108256237659907 	 3.205202867093657 	 -1000
审 	 2.5714255532055343 	 -0.03278982282299084 	 1000 	 -5.669975912294293
，主要是 	 2.5713991655830792 	 0.22314355131420976 	 3.1430643079399285 	 -1000
德拉 	 2.5713963136857303 	 0.6286086594223741 	 3.1616503856091933 	 -1000
陈词 	 2.5713168607631665 	 1.0033021088637848 	 5.778412652954514 	 -1000
树木 	 2.5713168607631665 	 1.455287232606842 	 7.565205811868651 	 -1000
只需 	 2.5713168607631665 	 0.5108256237659907 	 3.9295177632294034 	 -1000
采购 	 2.5713168607631665 	 1.0033021088637848 	 5.737904705950753 	 -1000
投给 	 2.5713168607631665 	 1.0033021088637848 	 3.52212051547586 	 -1000
融入 	 2.5713168607631665 	 0.9162907318741551 	 4.61517184491581 	 -1000
万 	 2.5713126518509926 	 -0.03278982282299084 	 1000 	 -3.0505327931467825
（W 	 2.5712361204717804 	 0.7621400520468967 	 5.451929623829928 	 -1000
万名 	 2.5711944319102975 	 0.5679840376059393 	 2.99413533074804 	 -1000
据了解， 	 2.5710798181267647 	 0.22314355131420976 	 3.7988500201540645 	 -1000
东 	 2.5710145678837217 	 -0.03278982282299084 	 1000 	 -2.3770701848360765
tes 	 2.570995836921805 	 1.0986122886681098 	 4.854587027001218 	 -1000
输了 	 2.5709534906681193 	 0.6931471805599453 	 3.694283763190313 	 -1000
有太多 	 2.5709401470117887 	 0.8362480242006185 	 4.259939494182384 	 -1000
Pla 	 2.5709401470117887 	 1.2039728043259361 	 6.727150818562626 	 -1000
天然气 	 2.5709401470117887 	 1.2039728043259361 	 6.781402297170053 	 -1000
都知道 	 2.5709401470117887 	 0.5679840376059393 	 3.9330558911018803 	 -1000
增长率 	 2.5709401470117887 	 1.0986122886681098 	 6.339882009539259 	 -1000
地址 	 2.5709138354417997 	 0.5108256237659907 	 5.548935479295548 	 -1000
效益 	 2.5709138354417997 	 0.9162907318741551 	 5.746368335352072 	 -1000
随便 	 2.5709138354417997 	 0.6931471805599453 	 5.184102027459714 	 -1000
抗争 	 2.5709138354417997 	 1.0033021088637848 	 5.33152513001385 	 -1000
改良 	 2.5709138354417997 	 1.0986122886681098 	 5.078835658546197 	 -1000
口头 	 2.5709138354417997 	 1.0986122886681098 	 4.579408311374249 	 -1000
轰动 	 2.5709138354417997 	 0.7621400520468967 	 5.941120643855966 	 -1000
排队 	 2.5709138354417997 	 1.0986122886681098 	 3.5782698247011564 	 -1000
市镇 	 2.5709138354417997 	 1.0033021088637848 	 5.71978831348241 	 -1000
房式 	 2.5709138354417997 	 1.0986122886681098 	 5.17346726409959 	 -1000
浦东 	 2.5709138354417997 	 1.6094379124341003 	 6.411211067355977 	 -1000
项 	 2.5706755554557743 	 -0.03278982282299084 	 1000 	 -4.142948233558251
社理会主席 	 2.5705912160680295 	 2.0149030205422647 	 7.188881074433329 	 -1000
罢免陈水扁 	 2.5705912160680295 	 1.3217558399823195 	 6.996991138493227 	 -1000
原油 	 2.570510810120431 	 1.0986122886681098 	 5.197539764083415 	 -1000
降落 	 2.570510810120431 	 1.0986122886681098 	 6.100140762876553 	 -1000
天安门 	 2.5703741574572074 	 1.791759469228055 	 6.850395168657005 	 -1000
18岁 	 2.5703741574572074 	 0.7621400520468967 	 4.66220218642728 	 -1000
手术后 	 2.570312588442749 	 1.0033021088637848 	 4.566829007973699 	 -1000
步伐 	 2.5701077847990623 	 0.5108256237659907 	 7.853888946506506 	 -8.63700722740052
车祸 	 2.5701077847990623 	 1.0986122886681098 	 5.887370943458502 	 -1000
Ja 	 2.5701077847990623 	 0.6931471805599453 	 5.6838876571113275 	 -1000
欠佳 	 2.5701077847990623 	 0.5108256237659907 	 7.98828203672851 	 -8.968690198890839
（19 	 2.569808167902624 	 0.4567584024957149 	 3.096105877140105 	 -1000
的冲击 	 2.569808167902624 	 0.6286086594223741 	 3.2089037426903366 	 -1000
萧万长 	 2.569808167902624 	 2.0149030205422647 	 6.970436340457721 	 -1000
四川 	 2.5697047594776965 	 1.2039728043259361 	 6.7691990548061245 	 -1000
pu 	 2.5697047594776965 	 0.4567584024957149 	 5.3511080012383845 	 -1000
撞毁 	 2.5697047594776965 	 1.0986122886681098 	 7.670412667211573 	 -1000
有14 	 2.5696909133222823 	 0.6286086594223741 	 3.1415245782180947 	 -1000
字 	 2.569616587713194 	 -0.03278982282299084 	 1000 	 -3.671846321557696
颇有 	 2.569585365875484 	 1.0033021088637848 	 4.351506687707874 	 -1000
有15 	 2.569569586743782 	 0.3566749439387324 	 2.9660184531935085 	 -1000
膝 	 2.569329349688974 	 0.5679840376059393 	 1000 	 -3.027230940613362
倒闭 	 2.569301734156328 	 1.2039728043259361 	 6.639977004369807 	 -1000
sc 	 2.569301734156328 	 0.9162907318741551 	 4.0282739930786295 	 -1000
170 	 2.5692421783480457 	 0.7621400520468967 	 3.242501989130365 	 -1000
比10 	 2.5692421783480457 	 0.5108256237659907 	 3.0271030823015077 	 -1000
架客机 	 2.5692421783480457 	 1.3217558399823195 	 6.641410089774451 	 -1000
功臣 	 2.5688987088349595 	 0.6931471805599453 	 7.772267477859416 	 -1000
圣诞 	 2.5688987088349595 	 0.7621400520468967 	 9.250447357902267 	 -3.999136418028292
mu 	 2.5688987088349595 	 0.7621400520468967 	 5.086410791203531 	 -1000
Ka 	 2.5688987088349595 	 1.0986122886681098 	 5.245270341686262 	 -1000
英 	 2.568799176477085 	 -0.03278982282299084 	 1000 	 -2.1194474099659995
陈发柱 	 2.5686761887934635 	 2.70805020110221 	 8.13656759710337 	 -1000
核潜艇 	 2.5686761887934635 	 2.70805020110221 	 8.249537672254744 	 -1000
亚洲杯 	 2.5686761887934635 	 1.0986122886681098 	 5.739071127899518 	 -1000
IIA 	 2.5686761887934635 	 2.70805020110221 	 8.16323584418553 	 -1000
名副 	 2.568574993966231 	 0.7621400520468967 	 3.2666830381703433 	 -1000
后便 	 2.568495683513591 	 0.4567584024957149 	 3.2113207698695576 	 -1000
若有 	 2.568495683513591 	 0.5679840376059393 	 3.0466353624275633 	 -1000
夸张 	 2.568495683513591 	 1.0033021088637848 	 7.243376483872082 	 -1000
在星期一 	 2.5683866723403415 	 0.6931471805599453 	 3.857383514539449 	 -1000
远 	 2.5681892797199892 	 -0.03278982282299084 	 1000 	 -3.4360013038568478
敏盛 	 2.5680926581922265 	 1.791759469228055 	 6.817203779519563 	 -1000
庆丰 	 2.5680926581922265 	 2.302585092994046 	 6.5842880985092185 	 -1000
疑惑 	 2.5680926581922265 	 0.9162907318741551 	 7.809684276029067 	 -1000
篇幅 	 2.5680926581922265 	 0.9162907318741551 	 7.33941033998347 	 -1000
啊！ 	 2.5680926581922265 	 0.9162907318741551 	 7.996395013241785 	 -1000
臭气 	 2.5680926581922265 	 1.791759469228055 	 6.846652362976709 	 -1000
将在星期 	 2.5677690069594736 	 0.7621400520468967 	 4.670414505510531 	 -1000
包袱 	 2.5676896328708576 	 1.3217558399823195 	 8.16323584418553 	 -1000
七个 	 2.5676896328708576 	 0.6931471805599453 	 3.8962657216828385 	 -1000
骄傲 	 2.5676896328708576 	 0.7621400520468967 	 10.850482917657978 	 -4.793142414290861
age 	 2.567544209684303 	 0.9162907318741551 	 5.710454684496049 	 -1000
富翁 	 2.5672866075494896 	 1.0033021088637848 	 8.087887140815715 	 -1000
内生产总值 	 2.5672828335321864 	 0.7621400520468967 	 6.76158030689817 	 -6.636696180909156
，大家都 	 2.5672443684111577 	 0.5679840376059393 	 2.979471736252251 	 -1000
阴谋 	 2.5668835822281206 	 1.3217558399823195 	 8.300348645981583 	 -1000
玉琳 	 2.5668835822281206 	 2.70805020110221 	 8.13900721773274 	 -1000
前天说， 	 2.566765060909922 	 0.5679840376059393 	 3.6512891500058617 	 -1000
低 	 2.5664166236827324 	 -0.03278982282299084 	 1000 	 -3.8306157307928124
冰雕 	 2.566077531585387 	 2.70805020110221 	 9.742653973884945 	 -5.206908657010335
轿 	 2.566011946643877 	 1.2039728043259361 	 1000 	 -4.3741005694014605
崛 	 2.566011946643877 	 0.7621400520468967 	 1000 	 -4.6063694665635735
密歇根 	 2.565846241020561 	 0.7621400520468967 	 8.315386523346122 	 -4.712387200347659
疼 	 2.5657677067381703 	 0.7621400520468967 	 1000 	 -3.1683112341491273
高尔夫球赛 	 2.5657586862289206 	 1.3217558399823195 	 5.405471171959138 	 -1000
认为，如果 	 2.5657586862289206 	 1.0033021088637848 	 4.792120829991371 	 -1000
Wa 	 2.5657538167166596 	 0.7621400520468967 	 5.567353840855375 	 -1000
爬虫 	 2.5652714809426502 	 2.70805020110221 	 10.649984740094986 	 -3.2896548335952263
一个星期 	 2.565145169443944 	 0.5679840376059393 	 3.8430975572919723 	 -1000
00万元台币 	 2.5644886244755516 	 2.302585092994046 	 5.8435800706804075 	 -1000
泽楷 	 2.5644654302999164 	 1.791759469228055 	 9.075242000524913 	 -4.184858569762932
吃 	 2.564357443231904 	 0.0 	 1000 	 -4.635268217145371
从199 	 2.564070195159055 	 0.5108256237659907 	 4.202248321871968 	 -1000
劳沃德县 	 2.564070195159055 	 0.9162907318741551 	 9.035012968657515 	 -4.852852294381032
，而不是 	 2.564055335081778 	 0.10536051565782635 	 3.4890543517786443 	 -1000
肺痨 	 2.5636593796571803 	 2.70805020110221 	 10.975646060611984 	 -3.4700667887375665
羽毛 	 2.5636593796571803 	 1.791759469228055 	 8.536201784900742 	 -5.136125181049247
以3比0 	 2.5635252779779703 	 0.7621400520468967 	 5.1112121769671806 	 -1000
这起空难 	 2.5635252779779703 	 0.8362480242006185 	 5.6410168550215785 	 -1000
美国人民 	 2.5635252779779703 	 0.6931471805599453 	 3.982678127854803 	 -1000
欧洲议会 	 2.5635252779779703 	 2.0149030205422647 	 5.729170384407111 	 -1000
坎特韦 	 2.5630162932476606 	 2.302585092994046 	 10.581354253101946 	 -5.143489374063004
狼 	 2.562206063787373 	 0.6286086594223741 	 1000 	 -2.099940063228177
传 	 2.562196284949492 	 -0.03278982282299084 	 1000 	 -3.2438788896913167
六 	 2.5621376294558935 	 -0.03278982282299084 	 1000 	 -3.353117024691578
，而且也 	 2.561905386511993 	 0.9162907318741551 	 3.5923004321354512 	 -1000
则表示， 	 2.561905386511993 	 0.5108256237659907 	 3.6443204806897684 	 -1000
圣尼各拉 	 2.561905386511993 	 2.0149030205422647 	 7.661460055939458 	 -1000
谁 	 2.5614368104352785 	 -0.03278982282299084 	 1000 	 -3.5467396869528134
意 	 2.561095935936214 	 -0.03278982282299084 	 1000 	 -3.165627889857697
中国人民 	 2.560285495046019 	 0.9162907318741551 	 4.036500647591755 	 -1000
中华民族 	 2.560285495046019 	 1.0033021088637848 	 5.784728324340643 	 -1000
调查小组 	 2.560285495046019 	 1.0033021088637848 	 5.746435208371636 	 -1000
体育米兰 	 2.560285495046019 	 1.455287232606842 	 7.269008551576344 	 -1000
师 	 2.559178751296399 	 -0.03278982282299084 	 1000 	 -3.1232074437804904
奖 	 2.5590309450131894 	 -0.03278982282299084 	 1000 	 -3.1653812790941793
不信任案 	 2.5586656035800415 	 1.791759469228055 	 5.61130689852195 	 -1000
进行调查 	 2.5586656035800415 	 0.5679840376059393 	 4.328182116735673 	 -1000
公开表示 	 2.5586656035800415 	 0.9162907318741551 	 5.455357257979915 	 -1000
吊 	 2.5581559410251566 	 0.4567584024957149 	 1000 	 -3.8418866232391156
事实上， 	 2.5581206863989565 	 0.1823215567939546 	 3.5013029738548433 	 -1000
实 	 2.557366401612684 	 -0.03278982282299084 	 1000 	 -3.42017773309346
物 	 2.5572037446965905 	 -0.03278982282299084 	 1000 	 -3.606473931147941
非法停车取缔 	 2.5570521409330005 	 2.70805020110221 	 7.702282050459713 	 -1000
航天科技集团 	 2.5570521409330005 	 2.70805020110221 	 7.40376869717136 	 -1000
在国际上 	 2.5570457121140646 	 0.6931471805599453 	 4.5904463081662366 	 -1000
中央电视台 	 2.5553315528990694 	 1.3217558399823195 	 5.784728324340643 	 -1000
克林顿政府 	 2.5553315528990694 	 1.0986122886681098 	 4.89098444629303 	 -1000
龙 	 2.554953230493698 	 -0.03278982282299084 	 1000 	 -2.9185700287458087
e 	 2.554605158103693 	 -0.03278982282299084 	 1000 	 -3.1930160391842093
翁 	 2.554594298074359 	 0.4567584024957149 	 1000 	 -4.584208209219999
今年1月 	 2.5541252766384264 	 0.6931471805599453 	 5.0657790006495516 	 -1000
大选结果 	 2.5538059291821127 	 0.7621400520468967 	 5.218583516513499 	 -1000
代表律师 	 2.5538059291821127 	 0.8362480242006185 	 6.028377957467522 	 -1000
指出，这 	 2.5538059291821127 	 0.2657031657330057 	 3.047449356547095 	 -1000
超过50 	 2.5521860377161385 	 1.0986122886681098 	 5.6387856580343945 	 -1000
事故发生 	 2.5521860377161385 	 0.9162907318741551 	 6.263952877015371 	 -1000
2500 	 2.551853343257145 	 0.7621400520468967 	 3.639086633602443 	 -1000
去年11月 	 2.551261096711593 	 0.6931471805599453 	 6.149371437928552 	 -1000
薄 	 2.551032655123556 	 0.4567584024957149 	 1000 	 -4.114396795255971
喝 	 2.551032655123556 	 0.4567584024957149 	 1000 	 -3.9695054408415085
知识经济 	 2.5505661462501608 	 1.2039728043259361 	 5.42431570914746 	 -1000
讲座 	 2.550433713181569 	 0.3566749439387324 	 7.113233555737173 	 -8.521868196941972
的是，这 	 2.550227673701545 	 0.5108256237659907 	 3.3846158900966175 	 -1000
广州 	 2.5500306878601995 	 0.4567584024957149 	 4.993822037279875 	 -1000
课程， 	 2.549629500393854 	 0.5679840376059393 	 2.339624763452757 	 -1000
同传 	 2.549224637217463 	 2.302585092994046 	 4.145237127755641 	 -1000
接受记者访问时 	 2.5491242252725548 	 1.0986122886681098 	 5.930782772401682 	 -1000
倒 	 2.5490519673664545 	 -0.03278982282299084 	 1000 	 -3.355803809401793
停火协议 	 2.5489462547841844 	 1.791759469228055 	 6.94489232058784 	 -1000
晚上8时 	 2.5484013376031025 	 0.2657031657330057 	 6.110099272979865 	 -1000
南大 	 2.547612535931993 	 0.6931471805599453 	 2.989129788108844 	 -1000
宪政危机 	 2.5473263633182106 	 1.3217558399823195 	 6.641410089774451 	 -1000
，不但 	 2.5470227124169647 	 0.1823215567939546 	 2.996756805573696 	 -1000
后卫 	 2.546806485289259 	 0.5108256237659907 	 4.547787251855901 	 -1000
华盛顿巫师 	 2.5464285668724815 	 1.0033021088637848 	 7.344660584916951 	 -1000
升 	 2.5462051253125404 	 -0.03278982282299084 	 1000 	 -4.107508990387612
，有时 	 2.546057976153786 	 0.2657031657330057 	 3.041029629251684 	 -1000
教育部长 	 2.545706471852233 	 0.8362480242006185 	 4.975736027232975 	 -1000
善后工作 	 2.545706471852233 	 1.3217558399823195 	 6.68724352797077 	 -1000
一直在 	 2.5456675735117873 	 0.22314355131420976 	 3.0678424048603574 	 -1000
指责新加坡 	 2.545666493220849 	 1.455287232606842 	 4.784654653790789 	 -1000
被迫 	 2.545438503480029 	 0.22314355131420976 	 6.240658266118385 	 -1000
武装部队 	 2.545161554671151 	 0.4567584024957149 	 7.057309693127246 	 -7.289603695489304
失 	 2.54438176589517 	 -0.03278982282299084 	 1000 	 -3.965892838797659
戴维斯杯 	 2.544086580386258 	 2.0149030205422647 	 8.196826788621566 	 -1000
协调会议 	 2.544086580386258 	 2.302585092994046 	 6.761668323445338 	 -1000
，预料 	 2.5437956527389565 	 0.3566749439387324 	 2.65982149878908 	 -1000
摘 	 2.543665129316253 	 0.10536051565782635 	 1000 	 -5.88984701772899
奉 	 2.543665129316253 	 0.4054651081081644 	 1000 	 -3.964924003307377
人们对 	 2.5435712859785427 	 0.2657031657330057 	 3.926847557312606 	 -1000
股 	 2.543269219804309 	 -0.03278982282299084 	 1000 	 -3.8662924092314803
能否 	 2.5432189126232703 	 0.31015492830383945 	 3.6567764893124455 	 -1000
兴建 	 2.5431792573969503 	 0.31015492830383945 	 5.109969851851926 	 -1000
爆发 	 2.5431792573969503 	 0.4567584024957149 	 4.929707822759115 	 -1000
科研 	 2.5431792573969503 	 0.7621400520468967 	 4.989770435808227 	 -1000
劳工 	 2.5431792573969503 	 0.4567584024957149 	 5.345770113199428 	 -1000
大法官 	 2.5428376257388856 	 0.8362480242006185 	 4.419146960242567 	 -1000
董事长 	 2.5428376257388856 	 0.8362480242006185 	 5.469366464745401 	 -1000
akan 	 2.5424666889202814 	 2.70805020110221 	 7.00973766862631 	 -1000
届政治局 	 2.5424666889202814 	 2.70805020110221 	 7.44252113590728 	 -1000
进口 	 2.5424526596767762 	 0.4567584024957149 	 4.126376546598902 	 -1000
带着 	 2.542373206754213 	 0.31015492830383945 	 5.018225855546156 	 -1000
央行 	 2.542373206754213 	 1.0986122886681098 	 4.687030462770362 	 -1000
的商业 	 2.5422716361843087 	 0.4054651081081644 	 2.466547242552957 	 -1000
Trail 	 2.541596037033373 	 1.0033021088637848 	 7.881703775429008 	 -1000
是一名 	 2.5411953469851625 	 0.4054651081081644 	 2.6353764498840655 	 -1000
规则 	 2.5411641307901114 	 0.31015492830383945 	 5.212900474402332 	 -1000
的日子 	 2.5411396570751448 	 0.4567584024957149 	 3.398741157648629 	 -1000
说，她 	 2.5410837670871547 	 0.22314355131420976 	 3.150922018801075 	 -1000
的命运 	 2.5409657049660543 	 0.31015492830383945 	 3.6461493309624697 	 -1000
重新算票 	 2.540846797454307 	 1.2039728043259361 	 7.083825762501357 	 -1000
前所未有的 	 2.54083396338174 	 0.8362480242006185 	 4.033769078750624 	 -1000
11月1日 	 2.54083396338174 	 0.8362480242006185 	 4.930584327495024 	 -1000
，或许 	 2.540796827316579 	 0.4054651081081644 	 2.7007038233144813 	 -1000
合资 	 2.5407611054687425 	 0.31015492830383945 	 3.5288587259736883 	 -1000
关怀 	 2.5407611054687425 	 0.7621400520468967 	 5.157391221197044 	 -1000
数学 	 2.5407611054687425 	 0.4567584024957149 	 2.9532399762710857 	 -1000
规划 	 2.5407611054687425 	 0.4567584024957149 	 5.453594619468518 	 -1000
找出 	 2.5407611054687425 	 0.31015492830383945 	 4.138165086046285 	 -1000
剧院 	 2.5407611054687425 	 0.6931471805599453 	 4.860856584338005 	 -1000
是无法 	 2.5405736675205657 	 0.4054651081081644 	 2.5879367248125047 	 -1000
告诉他 	 2.5405736675205657 	 0.31015492830383945 	 3.617296523682235 	 -1000
旅游业 	 2.5405736675205657 	 0.6286086594223741 	 5.2087607540178285 	 -1000
不多， 	 2.5404553921815536 	 0.2657031657330057 	 3.2001978810709217 	 -1000
加速 	 2.5403580801473784 	 0.31015492830383945 	 4.105579572479217 	 -1000
夺下 	 2.5403580801473784 	 0.5679840376059393 	 4.38957019578564 	 -1000
的话说， 	 2.5403018802732227 	 0.2657031657330057 	 3.47875559957807 	 -1000
把球 	 2.540260256676406 	 0.8362480242006185 	 3.685388445281311 	 -1000
也希望 	 2.5399404320943604 	 0.1823215567939546 	 3.4711379099965582 	 -1000
增加到 	 2.5397788434876345 	 0.6286086594223741 	 3.991434411714567 	 -1000
亚细安与中日韩 	 2.539764432942769 	 1.6094379124341003 	 6.917792606972299 	 -1000
本地区 	 2.5394416884114026 	 0.6931471805599453 	 4.077202753777296 	 -1000
视觉艺术 	 2.5393915218907295 	 2.302585092994046 	 8.062390008882232 	 -1000
展示 	 2.539149004183272 	 0.7621400520468967 	 3.425234922926375 	 -1000
早就 	 2.539149004183272 	 0.2657031657330057 	 3.914775702787293 	 -1000
三天 	 2.5389849095634376 	 0.14310084364067324 	 3.1863498465808067 	 -1000
仍然是 	 2.5388756988568257 	 0.4567584024957149 	 3.3528557311035416 	 -1000
拉菲达 	 2.5388756988568257 	 1.455287232606842 	 7.023880161201716 	 -1000
预测， 	 2.5388756988568257 	 0.4054651081081644 	 2.592417189987266 	 -1000
警告， 	 2.5388756988568257 	 0.4054651081081644 	 2.6563552908125936 	 -1000
赛冠军 	 2.5388756988568257 	 0.7621400520468967 	 4.797542717774302 	 -1000
更换 	 2.538745978861908 	 0.6931471805599453 	 5.1932956494333515 	 -1000
投标 	 2.538745978861908 	 1.2039728043259361 	 4.3348915279870175 	 -1000
率领 	 2.538745978861908 	 0.31015492830383945 	 5.017569965081841 	 -1000
埃及 	 2.538745978861908 	 1.2039728043259361 	 5.275190752266976 	 -1000
泰 	 2.538633203526213 	 0.0 	 1000 	 -3.4301504011744046
9岁） 	 2.5385901668497257 	 0.5108256237659907 	 4.4850812605601575 	 -1000
